GEO_PICT,signal,TIME_PERIOD,OBS_VALUE
MP,land,1861,-0.6
MP,land,1862,-0.6
MP,land,1863,-0.4
MP,land,1864,-0.4
MP,land,1865,-0.1
MP,land,1866,-0.1
MP,land,1867,-0.3
MP,land,1868,-0.3
MP,land,1869,0.2
MP,land,1870,0.3
MP,land,1871,-0.2
MP,land,1872,0
MP,land,1873,0
MP,land,1874,-0.2
MP,land,1875,-0.1
MP,land,1876,0.1
MP,land,1877,-0.1
MP,land,1878,0.4
MP,land,1879,0.1
MP,land,1880,-0.8
MP,land,1881,-0.1
MP,land,1882,-0.1
MP,land,1883,-0.6
MP,land,1884,-0.4
MP,land,1885,-0.8
MP,land,1886,-0.4
MP,land,1887,0.1
MP,land,1888,0
MP,land,1889,0.1
MP,land,1890,0.1
MP,land,1891,0.1
MP,land,1892,0.3
MP,land,1893,-0.2
MP,land,1894,0
MP,land,1895,0.1
MP,land,1896,0.3
MP,land,1897,0.6
MP,land,1898,0.2
MP,land,1899,-0.5
MP,land,1900,-0.1
MP,land,1901,0
MP,land,1902,-0.3
MP,land,1903,-0.7
MP,land,1904,-0.6
MP,land,1905,-0.5
MP,land,1906,-0.3
MP,land,1907,-0.5
MP,land,1908,-0.3
MP,land,1909,-0.4
MP,land,1910,-0.2
MP,land,1911,-0.6
MP,land,1912,-0.6
MP,land,1913,-0.6
MP,land,1914,-0.7
MP,land,1915,-0.5
MP,land,1916,-0.4
MP,land,1917,-0.5
MP,land,1918,-0.7
MP,land,1919,-0.6
MP,land,1920,-0.8
MP,land,1921,-0.2
MP,land,1922,-0.3
MP,land,1923,-0.7
MP,land,1924,-0.3
MP,land,1925,-0.4
MP,land,1926,-0.3
MP,land,1927,-0.2
MP,land,1928,-0.6
MP,land,1929,-0.4
MP,land,1930,-0.5
MP,land,1931,-0.2
MP,land,1932,-0.5
MP,land,1933,-0.4
MP,land,1934,-0.4
MP,land,1935,-0.4
MP,land,1936,-0.4
MP,land,1937,-0.3
MP,land,1938,-0.2
MP,land,1939,-0.3
MP,land,1940,-0.4
MP,land,1941,0
MP,land,1942,-0.2
MP,land,1943,0.1
MP,land,1944,0.2
MP,land,1945,0.4
MP,land,1946,0.3
MP,land,1947,0
MP,land,1948,-0.1
MP,land,1949,-0.1
MP,land,1950,0
MP,land,1951,0.1
MP,land,1952,0
MP,land,1953,0
MP,land,1954,0
MP,land,1955,-0.2
MP,land,1956,-0.3
MP,land,1957,-0.3
MP,land,1958,-0.3
MP,land,1959,-0.2
MP,land,1960,0
MP,land,1961,0
MP,land,1962,-0.2
MP,land,1963,-0.2
MP,land,1964,-0.1
MP,land,1965,-0.4
MP,land,1966,-0.1
MP,land,1967,-0.1
MP,land,1968,-0.2
MP,land,1969,0
MP,land,1970,0.1
MP,land,1971,0
MP,land,1972,-0.6
MP,land,1973,-0.1
MP,land,1974,-0.1
MP,land,1975,0
MP,land,1976,-0.1
MP,land,1977,-0.2
MP,land,1978,-0.1
MP,land,1979,-0.2
MP,land,1980,-0.1
MP,land,1981,0.1
MP,land,1982,-0.2
MP,land,1983,-0.2
MP,land,1984,0.1
MP,land,1985,-0.1
MP,land,1986,-0.1
MP,land,1987,0
MP,land,1988,0.5
MP,land,1989,0.1
MP,land,1990,-0.2
MP,land,1991,-0.2
MP,land,1992,-0.3
MP,land,1993,-0.3
MP,land,1994,-0.1
MP,land,1995,0
MP,land,1996,0.3
MP,land,1997,0
MP,land,1998,0.2
MP,land,1999,0.6
MP,land,2000,0.4
MP,land,2001,0.6
MP,land,2002,0.3
MP,land,2003,0.3
MP,land,2004,0.1
MP,land,2005,0.2
MP,land,2006,0.1
MP,land,2007,0.4
MP,land,2008,0.6
MP,land,2009,0.4
MP,land,2010,0.2
MP,land,2011,0.3
MP,land,2012,0.2
MP,land,2013,0.4
MP,land,2014,0.4
MP,land,2015,0.2
MP,land,2016,0.5
MP,land,2017,0.8
MP,land,2018,0.6
MP,land,2019,0.7
MP,land,2020,0.8
MP,land,2021,0.8
MP,land,2022,0.7
MP,land,2023,0.6
MP,land,2024,0.6
MP,land,2025,0.9
GU,land,1850,-0.2
GU,land,1851,0.1
GU,land,1852,0
GU,land,1853,-0.2
GU,land,1854,-0.2
GU,land,1855,-0.6
GU,land,1856,-0.3
GU,land,1857,-0.1
GU,land,1858,-0.6
GU,land,1859,0
GU,land,1860,-0.4
GU,land,1861,-0.7
GU,land,1862,-0.6
GU,land,1863,-0.3
GU,land,1864,-0.2
GU,land,1865,-0.1
GU,land,1866,0
GU,land,1867,-0.2
GU,land,1868,-0.2
GU,land,1869,0.1
GU,land,1870,0.1
GU,land,1871,-0.1
GU,land,1872,0
GU,land,1873,0.1
GU,land,1874,-0.1
GU,land,1875,-0.2
GU,land,1876,0.1
GU,land,1877,-0.1
GU,land,1878,0.2
GU,land,1879,-0.1
GU,land,1880,-0.5
GU,land,1881,-0.1
GU,land,1882,-0.2
GU,land,1883,-0.5
GU,land,1884,-0.7
GU,land,1885,-0.7
GU,land,1886,-0.4
GU,land,1887,0
GU,land,1888,-0.2
GU,land,1889,0
GU,land,1890,0
GU,land,1891,0.3
GU,land,1892,0.2
GU,land,1893,0
GU,land,1894,-0.1
GU,land,1895,0
GU,land,1896,-0.1
GU,land,1897,0.3
GU,land,1898,0
GU,land,1899,-0.4
GU,land,1900,-0.1
GU,land,1901,-0.1
GU,land,1902,-0.4
GU,land,1903,-0.7
GU,land,1904,-0.6
GU,land,1905,-0.7
GU,land,1906,-0.5
GU,land,1907,-0.4
GU,land,1908,-0.3
GU,land,1909,-0.4
GU,land,1910,-0.2
GU,land,1911,-0.6
GU,land,1912,-0.7
GU,land,1913,-0.7
GU,land,1914,-0.7
GU,land,1915,-0.5
GU,land,1916,-0.4
GU,land,1917,-0.4
GU,land,1918,-0.8
GU,land,1919,-0.9
GU,land,1920,-0.8
GU,land,1921,-0.1
GU,land,1922,-0.2
GU,land,1923,-0.6
GU,land,1924,-0.4
GU,land,1925,-0.2
GU,land,1926,-0.3
GU,land,1927,-0.1
GU,land,1928,-0.4
GU,land,1929,-0.4
GU,land,1930,-0.6
GU,land,1931,-0.3
GU,land,1932,-0.5
GU,land,1933,-0.4
GU,land,1934,-0.3
GU,land,1935,-0.4
GU,land,1936,-0.4
GU,land,1937,-0.3
GU,land,1938,-0.2
GU,land,1939,-0.2
GU,land,1940,-0.4
GU,land,1941,-0.4
GU,land,1942,-0.4
GU,land,1943,0.2
GU,land,1944,0.2
GU,land,1945,0.3
GU,land,1946,0.2
GU,land,1947,0
GU,land,1948,-0.2
GU,land,1949,-0.2
GU,land,1950,-0.1
GU,land,1951,-0.1
GU,land,1952,-0.2
GU,land,1953,-0.1
GU,land,1954,-0.2
GU,land,1955,-0.3
GU,land,1956,-0.3
GU,land,1957,-0.3
GU,land,1958,-0.5
GU,land,1959,-0.3
GU,land,1960,-0.1
GU,land,1961,-0.2
GU,land,1962,-0.2
GU,land,1963,-0.2
GU,land,1964,-0.1
GU,land,1965,-0.4
GU,land,1966,-0.3
GU,land,1967,-0.3
GU,land,1968,-0.2
GU,land,1969,-0.1
GU,land,1970,0
GU,land,1971,0
GU,land,1972,-0.6
GU,land,1973,-0.2
GU,land,1974,-0.1
GU,land,1975,-0.1
GU,land,1976,-0.2
GU,land,1977,-0.2
GU,land,1978,-0.2
GU,land,1979,-0.2
GU,land,1980,-0.2
GU,land,1981,0.1
GU,land,1982,-0.1
GU,land,1983,-0.2
GU,land,1984,0.2
GU,land,1985,0
GU,land,1986,0
GU,land,1987,-0.1
GU,land,1988,0.3
GU,land,1989,0.2
GU,land,1990,-0.1
GU,land,1991,-0.2
GU,land,1992,-0.4
GU,land,1993,-0.3
GU,land,1994,0
GU,land,1995,0.2
GU,land,1996,0.4
GU,land,1997,0
GU,land,1998,0.2
GU,land,1999,0.4
GU,land,2000,0.4
GU,land,2001,0.5
GU,land,2002,0.3
GU,land,2003,0.3
GU,land,2004,0.1
GU,land,2005,0.2
GU,land,2006,0.1
GU,land,2007,0.4
GU,land,2008,0.5
GU,land,2009,0.4
GU,land,2010,0.3
GU,land,2011,0.5
GU,land,2012,0.4
GU,land,2013,0.5
GU,land,2014,0.5
GU,land,2015,0.2
GU,land,2016,0.4
GU,land,2017,0.8
GU,land,2018,0.6
GU,land,2019,0.6
GU,land,2020,0.7
GU,land,2021,0.8
GU,land,2022,0.7
GU,land,2023,0.7
GU,land,2024,0.6
GU,land,2025,0.9
PW,land,1850,0
PW,land,1851,0
PW,land,1852,0
PW,land,1853,0.1
PW,land,1854,0.2
PW,land,1855,-0.5
PW,land,1856,0
PW,land,1857,-0.1
PW,land,1858,-0.6
PW,land,1859,0.1
PW,land,1860,-0.1
PW,land,1861,-0.6
PW,land,1862,-0.7
PW,land,1863,-0.1
PW,land,1864,-0.1
PW,land,1865,0
PW,land,1866,-0.1
PW,land,1867,-0.2
PW,land,1868,-0.2
PW,land,1869,0.3
PW,land,1870,0.2
PW,land,1871,-0.1
PW,land,1872,0.1
PW,land,1873,0.3
PW,land,1874,0
PW,land,1875,-0.2
PW,land,1876,0
PW,land,1877,0
PW,land,1878,0.4
PW,land,1879,0
PW,land,1880,-0.2
PW,land,1881,-0.1
PW,land,1882,-0.1
PW,land,1883,-0.6
PW,land,1884,-1
PW,land,1885,-0.5
PW,land,1886,-0.2
PW,land,1887,0.1
PW,land,1888,0
PW,land,1889,0.3
PW,land,1890,0.1
PW,land,1891,0.2
PW,land,1892,0
PW,land,1893,-0.1
PW,land,1894,-0.2
PW,land,1895,-0.1
PW,land,1896,-0.3
PW,land,1897,0.3
PW,land,1898,-0.1
PW,land,1899,-0.4
PW,land,1900,-0.1
PW,land,1901,-0.4
PW,land,1902,-0.6
PW,land,1903,-0.5
PW,land,1904,-0.7
PW,land,1905,-0.8
PW,land,1906,-0.4
PW,land,1907,-0.5
PW,land,1908,-0.3
PW,land,1909,-0.4
PW,land,1910,-0.3
PW,land,1911,-0.6
PW,land,1912,-0.7
PW,land,1913,-0.8
PW,land,1914,-0.6
PW,land,1915,-0.3
PW,land,1916,-0.2
PW,land,1917,-0.3
PW,land,1918,-1
PW,land,1919,-0.7
PW,land,1920,-0.7
PW,land,1921,-0.1
PW,land,1922,-0.2
PW,land,1923,-0.5
PW,land,1924,-0.4
PW,land,1925,-0.3
PW,land,1926,-0.4
PW,land,1927,-0.2
PW,land,1928,-0.4
PW,land,1929,-0.6
PW,land,1930,-0.5
PW,land,1931,-0.3
PW,land,1932,-0.5
PW,land,1933,-0.4
PW,land,1934,-0.5
PW,land,1935,-0.6
PW,land,1936,-0.5
PW,land,1937,-0.3
PW,land,1938,-0.3
PW,land,1939,-0.3
PW,land,1940,-0.4
PW,land,1941,-0.3
PW,land,1942,-0.2
PW,land,1943,0.1
PW,land,1944,0.1
PW,land,1945,0.3
PW,land,1946,0.2
PW,land,1947,-0.1
PW,land,1948,-0.3
PW,land,1949,-0.4
PW,land,1950,-0.2
PW,land,1951,-0.3
PW,land,1952,-0.4
PW,land,1953,-0.2
PW,land,1954,-0.1
PW,land,1955,-0.3
PW,land,1956,-0.3
PW,land,1957,-0.2
PW,land,1958,-0.5
PW,land,1959,-0.4
PW,land,1960,-0.1
PW,land,1961,-0.3
PW,land,1962,-0.3
PW,land,1963,-0.4
PW,land,1964,-0.1
PW,land,1965,-0.5
PW,land,1966,-0.4
PW,land,1967,-0.5
PW,land,1968,-0.3
PW,land,1969,-0.2
PW,land,1970,0
PW,land,1971,-0.2
PW,land,1972,-0.4
PW,land,1973,-0.1
PW,land,1974,-0.2
PW,land,1975,-0.2
PW,land,1976,-0.4
PW,land,1977,-0.2
PW,land,1978,-0.1
PW,land,1979,-0.2
PW,land,1980,-0.3
PW,land,1981,0.1
PW,land,1982,-0.1
PW,land,1983,-0.1
PW,land,1984,0
PW,land,1985,0
PW,land,1986,-0.1
PW,land,1987,-0.1
PW,land,1988,0.3
PW,land,1989,0.2
PW,land,1990,-0.2
PW,land,1991,-0.4
PW,land,1992,-0.2
PW,land,1993,-0.3
PW,land,1994,-0.1
PW,land,1995,0.2
PW,land,1996,0.3
PW,land,1997,0
PW,land,1998,0.4
PW,land,1999,0.3
PW,land,2000,0.3
PW,land,2001,0.3
PW,land,2002,0.1
PW,land,2003,0.1
PW,land,2004,0
PW,land,2005,0.2
PW,land,2006,0.2
PW,land,2007,0.2
PW,land,2008,0.2
PW,land,2009,0.3
PW,land,2010,0.7
PW,land,2011,0.4
PW,land,2012,0.4
PW,land,2013,0.6
PW,land,2014,0.5
PW,land,2015,0.2
PW,land,2016,0.6
PW,land,2017,0.7
PW,land,2018,0.5
PW,land,2019,0.3
PW,land,2020,0.8
PW,land,2021,0.8
PW,land,2022,0.8
PW,land,2023,0.8
PW,land,2024,0.9
PW,land,2025,0.9
VU,land,1850,-0.4
VU,land,1851,0
VU,land,1852,-0.3
VU,land,1853,-0.6
VU,land,1854,-0.9
VU,land,1855,-0.7
VU,land,1856,-1
VU,land,1857,-0.1
VU,land,1858,-0.5
VU,land,1859,-0.3
VU,land,1860,-0.5
VU,land,1861,-0.6
VU,land,1862,-0.3
VU,land,1863,0
VU,land,1864,0.1
VU,land,1865,-0.1
VU,land,1866,0
VU,land,1867,0
VU,land,1868,-0.3
VU,land,1869,0
VU,land,1870,0
VU,land,1871,-0.2
VU,land,1872,-0.1
VU,land,1873,-0.1
VU,land,1874,-0.1
VU,land,1875,0
VU,land,1876,-0.2
VU,land,1877,-0.5
VU,land,1878,-0.2
VU,land,1879,0.1
VU,land,1880,-0.1
VU,land,1881,-0.2
VU,land,1882,-0.1
VU,land,1883,-0.4
VU,land,1884,-0.9
VU,land,1885,-1.1
VU,land,1886,-0.7
VU,land,1887,-0.4
VU,land,1888,-0.9
VU,land,1889,-0.4
VU,land,1890,-0.1
VU,land,1891,-0.2
VU,land,1892,-0.3
VU,land,1893,0.4
VU,land,1894,-0.4
VU,land,1895,-0.4
VU,land,1896,-0.3
VU,land,1897,-0.2
VU,land,1898,-0.2
VU,land,1899,-0.4
VU,land,1900,-0.4
VU,land,1901,-0.7
VU,land,1902,-1
VU,land,1903,-0.9
VU,land,1904,-0.7
VU,land,1905,-1.1
VU,land,1906,-0.8
VU,land,1907,-0.4
VU,land,1908,-0.4
VU,land,1909,-0.4
VU,land,1910,-0.2
VU,land,1911,-0.6
VU,land,1912,-0.7
VU,land,1913,-0.9
VU,land,1914,-0.9
VU,land,1915,-0.5
VU,land,1916,0
VU,land,1917,-0.2
VU,land,1918,-0.6
VU,land,1919,-0.9
VU,land,1920,-0.6
VU,land,1921,-0.5
VU,land,1922,-0.4
VU,land,1923,-0.6
VU,land,1924,-0.1
VU,land,1925,-0.6
VU,land,1926,-0.6
VU,land,1927,-0.4
VU,land,1928,-0.5
VU,land,1929,-0.6
VU,land,1930,-0.9
VU,land,1931,-0.7
VU,land,1932,-0.7
VU,land,1933,-0.3
VU,land,1934,-0.7
VU,land,1935,-0.4
VU,land,1936,-0.4
VU,land,1937,-0.4
VU,land,1938,-0.1
VU,land,1939,-0.5
VU,land,1940,-0.8
VU,land,1941,-0.7
VU,land,1942,-0.4
VU,land,1943,0.3
VU,land,1944,0
VU,land,1945,0
VU,land,1946,-0.5
VU,land,1947,-0.4
VU,land,1948,-0.3
VU,land,1949,-0.4
VU,land,1950,-0.1
VU,land,1951,-0.3
VU,land,1952,-0.2
VU,land,1953,-0.3
VU,land,1954,-0.4
VU,land,1955,-0.2
VU,land,1956,0.2
VU,land,1957,-0.4
VU,land,1958,-0.4
VU,land,1959,-0.4
VU,land,1960,-0.2
VU,land,1961,-0.2
VU,land,1962,0
VU,land,1963,-0.3
VU,land,1964,-0.2
VU,land,1965,-0.8
VU,land,1966,-0.7
VU,land,1967,-0.3
VU,land,1968,-0.2
VU,land,1969,-0.3
VU,land,1970,0.1
VU,land,1971,0.2
VU,land,1972,-0.3
VU,land,1973,0.2
VU,land,1974,0.3
VU,land,1975,0.2
VU,land,1976,0
VU,land,1977,-0.4
VU,land,1978,-0.3
VU,land,1979,-0.1
VU,land,1980,-0.2
VU,land,1981,0
VU,land,1982,-0.4
VU,land,1983,-0.3
VU,land,1984,0.1
VU,land,1985,0.1
VU,land,1986,-0.2
VU,land,1987,-0.4
VU,land,1988,0.4
VU,land,1989,0.2
VU,land,1990,0.2
VU,land,1991,-0.3
VU,land,1992,-0.4
VU,land,1993,-0.7
VU,land,1994,-0.5
VU,land,1995,0.1
VU,land,1996,0.2
VU,land,1997,-0.2
VU,land,1998,0.5
VU,land,1999,0.4
VU,land,2000,0.3
VU,land,2001,0.4
VU,land,2002,0.2
VU,land,2003,0.2
VU,land,2004,0
VU,land,2005,0.3
VU,land,2006,0.1
VU,land,2007,0.4
VU,land,2008,0.5
VU,land,2009,0.1
VU,land,2010,0.4
VU,land,2011,0.5
VU,land,2012,0.2
VU,land,2013,0.4
VU,land,2014,0.2
VU,land,2015,-0.1
VU,land,2016,0.6
VU,land,2017,0.5
VU,land,2018,0.4
VU,land,2019,0.2
VU,land,2020,0.5
VU,land,2021,0.6
VU,land,2022,1.2
VU,land,2023,0.5
VU,land,2024,0.7
VU,land,2025,0.9
TO,land,1850,-0.2
TO,land,1851,-0.3
TO,land,1852,-0.1
TO,land,1853,0.4
TO,land,1854,0.1
TO,land,1855,-0.2
TO,land,1856,-0.2
TO,land,1857,0
TO,land,1858,-0.1
TO,land,1859,0.2
TO,land,1860,0.1
TO,land,1861,0
TO,land,1862,-0.1
TO,land,1863,0
TO,land,1864,0.1
TO,land,1865,0
TO,land,1866,0
TO,land,1867,0.2
TO,land,1868,0.1
TO,land,1869,0.1
TO,land,1870,0.2
TO,land,1871,0.4
TO,land,1872,0.3
TO,land,1873,0
TO,land,1874,0.3
TO,land,1875,0.2
TO,land,1876,0.2
TO,land,1877,-0.4
TO,land,1878,-0.2
TO,land,1879,0.3
TO,land,1880,0.1
TO,land,1881,0
TO,land,1882,0.1
TO,land,1883,-0.5
TO,land,1884,-0.7
TO,land,1885,-1
TO,land,1886,-0.6
TO,land,1887,-0.4
TO,land,1888,-0.7
TO,land,1889,-0.2
TO,land,1890,-0.2
TO,land,1891,-0.4
TO,land,1892,-0.3
TO,land,1893,-0.1
TO,land,1894,-0.3
TO,land,1895,-0.2
TO,land,1896,-0.6
TO,land,1897,-0.5
TO,land,1898,0
TO,land,1899,-0.1
TO,land,1900,-0.6
TO,land,1901,0
TO,land,1902,-0.9
TO,land,1903,-0.6
TO,land,1904,-0.6
TO,land,1905,-1
TO,land,1906,-0.3
TO,land,1907,-0.6
TO,land,1908,-0.6
TO,land,1909,-0.5
TO,land,1910,-0.3
TO,land,1911,-0.5
TO,land,1912,-0.6
TO,land,1913,-0.7
TO,land,1914,-0.5
TO,land,1915,-0.2
TO,land,1916,0.2
TO,land,1917,0
TO,land,1918,-0.4
TO,land,1919,-0.9
TO,land,1920,-0.5
TO,land,1921,-0.6
TO,land,1922,-0.2
TO,land,1923,-0.5
TO,land,1924,-0.1
TO,land,1925,-0.4
TO,land,1926,-0.6
TO,land,1927,-0.2
TO,land,1928,-0.5
TO,land,1929,-0.4
TO,land,1930,-0.8
TO,land,1931,-0.7
TO,land,1932,-0.3
TO,land,1933,-0.4
TO,land,1934,-0.5
TO,land,1935,-0.3
TO,land,1936,-0.2
TO,land,1937,-0.2
TO,land,1938,-0.2
TO,land,1939,-0.5
TO,land,1940,-0.6
TO,land,1941,-0.4
TO,land,1942,-0.1
TO,land,1943,0.3
TO,land,1944,0.3
TO,land,1945,0.1
TO,land,1946,0
TO,land,1947,0
TO,land,1948,-0.2
TO,land,1949,-0.1
TO,land,1950,0.1
TO,land,1951,-0.1
TO,land,1952,0.3
TO,land,1953,0.1
TO,land,1954,-0.1
TO,land,1955,0
TO,land,1956,0.1
TO,land,1957,-0.2
TO,land,1958,-0.3
TO,land,1959,-0.1
TO,land,1960,0
TO,land,1961,0.1
TO,land,1962,-0.1
TO,land,1963,-0.2
TO,land,1964,0
TO,land,1965,-0.4
TO,land,1966,-0.3
TO,land,1967,-0.2
TO,land,1968,0.1
TO,land,1969,-0.2
TO,land,1970,0.2
TO,land,1971,0.2
TO,land,1972,-0.1
TO,land,1973,0.4
TO,land,1974,0.3
TO,land,1975,0.2
TO,land,1976,0
TO,land,1977,-0.4
TO,land,1978,-0.3
TO,land,1979,-0.2
TO,land,1980,0
TO,land,1981,-0.1
TO,land,1982,-0.2
TO,land,1983,-0.3
TO,land,1984,0.1
TO,land,1985,-0.1
TO,land,1986,-0.4
TO,land,1987,-0.5
TO,land,1988,0.4
TO,land,1989,0.1
TO,land,1990,0
TO,land,1991,0
TO,land,1992,0
TO,land,1993,-0.3
TO,land,1994,-0.3
TO,land,1995,0.2
TO,land,1996,0.3
TO,land,1997,-0.2
TO,land,1998,-0.1
TO,land,1999,0.4
TO,land,2000,0.5
TO,land,2001,0.2
TO,land,2002,0.3
TO,land,2003,0.3
TO,land,2004,0.4
TO,land,2005,0.4
TO,land,2006,0.4
TO,land,2007,0.4
TO,land,2008,0.5
TO,land,2009,0.3
TO,land,2010,0.6
TO,land,2011,0.7
TO,land,2012,0.4
TO,land,2013,0.6
TO,land,2014,0.5
TO,land,2015,-0.1
TO,land,2016,0.4
TO,land,2017,0.6
TO,land,2018,0.5
TO,land,2019,0.5
TO,land,2020,0.7
TO,land,2021,0.8
TO,land,2022,1.1
TO,land,2023,0.5
TO,land,2024,0.6
TO,land,2025,0.6
FM,land,1850,0
FM,land,1851,0.1
FM,land,1852,0
FM,land,1853,-0.1
FM,land,1854,-0.2
FM,land,1855,-0.4
FM,land,1856,-0.2
FM,land,1857,0
FM,land,1858,-0.5
FM,land,1859,0.1
FM,land,1860,-0.3
FM,land,1861,-0.8
FM,land,1862,-0.5
FM,land,1863,-0.2
FM,land,1864,-0.1
FM,land,1865,0
FM,land,1866,0
FM,land,1867,-0.2
FM,land,1868,-0.2
FM,land,1869,0.2
FM,land,1870,0
FM,land,1871,-0.2
FM,land,1872,-0.1
FM,land,1873,0
FM,land,1874,-0.1
FM,land,1875,-0.3
FM,land,1876,-0.1
FM,land,1877,-0.2
FM,land,1878,0
FM,land,1879,-0.2
FM,land,1880,-0.4
FM,land,1881,-0.1
FM,land,1882,0
FM,land,1883,-0.4
FM,land,1884,-0.7
FM,land,1885,-0.5
FM,land,1886,-0.3
FM,land,1887,0.1
FM,land,1888,-0.1
FM,land,1889,0
FM,land,1890,0.1
FM,land,1891,0.4
FM,land,1892,0.2
FM,land,1893,0.1
FM,land,1894,0
FM,land,1895,0.1
FM,land,1896,-0.1
FM,land,1897,0.3
FM,land,1898,-0.1
FM,land,1899,-0.3
FM,land,1900,0
FM,land,1901,-0.1
FM,land,1902,-0.4
FM,land,1903,-0.5
FM,land,1904,-0.6
FM,land,1905,-0.7
FM,land,1906,-0.5
FM,land,1907,-0.4
FM,land,1908,-0.4
FM,land,1909,-0.4
FM,land,1910,-0.4
FM,land,1911,-0.7
FM,land,1912,-0.7
FM,land,1913,-0.7
FM,land,1914,-0.6
FM,land,1915,-0.4
FM,land,1916,-0.3
FM,land,1917,-0.6
FM,land,1918,-0.8
FM,land,1919,-0.9
FM,land,1920,-0.7
FM,land,1921,-0.1
FM,land,1922,-0.2
FM,land,1923,-0.4
FM,land,1924,-0.3
FM,land,1925,-0.2
FM,land,1926,-0.3
FM,land,1927,-0.2
FM,land,1928,-0.3
FM,land,1929,-0.4
FM,land,1930,-0.5
FM,land,1931,-0.3
FM,land,1932,-0.4
FM,land,1933,-0.4
FM,land,1934,-0.3
FM,land,1935,-0.4
FM,land,1936,-0.4
FM,land,1937,-0.3
FM,land,1938,-0.3
FM,land,1939,-0.3
FM,land,1940,-0.4
FM,land,1941,-0.3
FM,land,1942,-0.3
FM,land,1943,0.3
FM,land,1944,0.2
FM,land,1945,0.3
FM,land,1946,0.2
FM,land,1947,-0.1
FM,land,1948,-0.2
FM,land,1949,-0.4
FM,land,1950,-0.1
FM,land,1951,-0.2
FM,land,1952,-0.3
FM,land,1953,-0.2
FM,land,1954,-0.2
FM,land,1955,-0.4
FM,land,1956,-0.2
FM,land,1957,-0.2
FM,land,1958,-0.4
FM,land,1959,-0.3
FM,land,1960,-0.1
FM,land,1961,-0.2
FM,land,1962,-0.1
FM,land,1963,0
FM,land,1964,0
FM,land,1965,-0.4
FM,land,1966,-0.3
FM,land,1967,-0.2
FM,land,1968,-0.1
FM,land,1969,-0.1
FM,land,1970,0
FM,land,1971,-0.1
FM,land,1972,-0.5
FM,land,1973,-0.2
FM,land,1974,-0.2
FM,land,1975,-0.3
FM,land,1976,-0.3
FM,land,1977,-0.2
FM,land,1978,-0.1
FM,land,1979,-0.2
FM,land,1980,-0.2
FM,land,1981,0.1
FM,land,1982,-0.1
FM,land,1983,-0.2
FM,land,1984,0.1
FM,land,1985,0
FM,land,1986,0
FM,land,1987,-0.1
FM,land,1988,0.2
FM,land,1989,0.1
FM,land,1990,0
FM,land,1991,-0.2
FM,land,1992,-0.3
FM,land,1993,-0.4
FM,land,1994,0
FM,land,1995,0.3
FM,land,1996,0.4
FM,land,1997,0
FM,land,1998,0.2
FM,land,1999,0.2
FM,land,2000,0.3
FM,land,2001,0.4
FM,land,2002,0.2
FM,land,2003,0.3
FM,land,2004,0.2
FM,land,2005,0.3
FM,land,2006,0.3
FM,land,2007,0.4
FM,land,2008,0.3
FM,land,2009,0.4
FM,land,2010,0.5
FM,land,2011,0.5
FM,land,2012,0.4
FM,land,2013,0.5
FM,land,2014,0.6
FM,land,2015,0.3
FM,land,2016,0.6
FM,land,2017,0.8
FM,land,2018,0.6
FM,land,2019,0.5
FM,land,2020,0.8
FM,land,2021,0.8
FM,land,2022,0.7
FM,land,2023,0.7
FM,land,2024,0.8
FM,land,2025,0.9
AS,land,1850,0.1
AS,land,1851,-0.3
AS,land,1852,0
AS,land,1853,0.3
AS,land,1854,0.1
AS,land,1855,-0.2
AS,land,1856,-0.2
AS,land,1857,-0.5
AS,land,1858,-0.2
AS,land,1859,0.1
AS,land,1860,-0.3
AS,land,1861,-0.6
AS,land,1862,-0.4
AS,land,1863,-0.4
AS,land,1864,-0.3
AS,land,1865,-0.3
AS,land,1866,-0.3
AS,land,1867,-0.2
AS,land,1868,-0.2
AS,land,1869,-0.1
AS,land,1870,-0.4
AS,land,1871,-0.1
AS,land,1872,-0.1
AS,land,1873,-0.5
AS,land,1874,-0.1
AS,land,1875,-0.2
AS,land,1876,-0.2
AS,land,1877,-0.2
AS,land,1878,-0.2
AS,land,1879,-0.4
AS,land,1880,-0.3
AS,land,1881,0.1
AS,land,1882,0
AS,land,1883,-0.4
AS,land,1884,-0.4
AS,land,1885,-0.5
AS,land,1886,-0.4
AS,land,1887,-0.4
AS,land,1888,-0.1
AS,land,1889,-0.2
AS,land,1890,-0.5
AS,land,1891,-0.4
AS,land,1892,-0.3
AS,land,1893,-0.7
AS,land,1894,-0.3
AS,land,1895,-0.2
AS,land,1896,-0.3
AS,land,1897,-0.2
AS,land,1898,-0.3
AS,land,1899,-0.2
AS,land,1900,0.2
AS,land,1901,0.1
AS,land,1902,-0.4
AS,land,1903,-0.2
AS,land,1904,-0.6
AS,land,1905,-0.4
AS,land,1906,-0.3
AS,land,1907,-0.4
AS,land,1908,-0.5
AS,land,1909,-0.8
AS,land,1910,-0.9
AS,land,1911,-0.6
AS,land,1912,-0.3
AS,land,1913,-0.5
AS,land,1914,-0.3
AS,land,1915,-0.2
AS,land,1916,-0.5
AS,land,1917,-1.1
AS,land,1918,-0.6
AS,land,1919,-0.8
AS,land,1920,-0.5
AS,land,1921,-0.5
AS,land,1922,-0.2
AS,land,1923,-0.4
AS,land,1924,-0.2
AS,land,1925,-0.3
AS,land,1926,-0.2
AS,land,1927,-0.4
AS,land,1928,-0.3
